Cluster,Title,Summary
3,"„Teko blokuoti kalendorių vizitams“: grįžusi po 5 emigracijos metų, Rūta Lietuvai pasiūlė tai, ko trūko","Tekste aptariama, kaip Rūta Jasulevičiūtė, dirbusi Anglijos garbanotų plaukų salone, sugrįžo į Lietuvą iš emigracijos, siekdama padėti kitoms Lietuvos garbanėms rūpintis savo natūraliais plaukais, nes Lietuvoje nėra tinkamos informacijos apie garbanotų plaukų priežiūrą."
3,„Žemaitukas“ Ovidijus Petrauskas: „Norėjau suplėšyti sutartį ir išeiti lauk“,"„Muzikinės kaukės“ projekte dalyviai Kasparas Varanavičius ir Irena Starošaitė parodė įspūdingą pasirodymą, atlikdami Tinos Turner kūrinius ir atlikdami skirtingus pasirodymus, siekiant dvylikos balų, o Kasparo pasirodymas sulaukė didelio žiūrovų susidomėjimo dėl jo energijos, charizmos ir įtaigos, o Irena pripažino, kad jos įvaizdis yra dvylika, energija ir charizma."
3,"Revoliucija kieme: „Ecovacs“ belaidžiai robotai-žoliapjovės, keičiantys vejos priežiūros įpročius","„Ecovacs“ 2023 metais įžengė į robotų-žoliapjovių rinką su GOAT serijos modeliais, kurie pasižymi itin tikslia RTK navigacija be perimetro laidų, lankstumu keičiant sklypo išplanavimą ir 3 metų garantija. GOAT modeliai turi 3D-ToF LiDAR jutiklių ir AI Vision sistemą, leidžiančią tiksliai"
3,"10 patarimų, kaip suteikti lauko terasai jaukumo","„Lauko terasa“ – tai ne didelės išlaidos, o kruopščiai parinktos detalės, kurios suteikia jaukumo ir individualumo erdvei, naudojant šviesos, minkštų tekstilės akcentų, žalumos ir individualaus stiliaus akcentus. Naudojant natūralius ir orui atsparius audinius, galima sukurti jaukią erdvę, kurioje norėsis atsipalaiduoti ir mėgautis gamtos apsuptimi."
3,"Po pasaulį keliaujančio lietuvio kolekcijoje – unikalūs paveldo objektai, vienas jų yra ir Lietuvoje","„Vandens kelias“ fotografijos parodą Vilniaus Rotušėje pristatė fotomenininkas Audrius Balčėtis, atlikęs ekspedicijas į įvairias Europos ir Afrikos šalis, siekdamas išfotografuoti senovinius akvedukus, liudijančius civilizacijos istoriją ir žmonių sumanumą."
3,Paskelbta 2025 metų Kanų kino festivalio programa,"„Oskarą"" už geriausią filmą pelniusi Prancūzijos kino juosta „Anora"" atrinkta į Kanų kino festivalio 2025 metų programą, kurioje dalyvaus žymūs režisieriai A. Asterio, W. Andersonas ir R. Linklateris. Festivalyje taip pat bus rodomas filmas „Neįmanoma misija"", o festivalio žiuri pirmininke taps Juliette Binoche."
3,Po filmo „Potvynis“ žmonės ima globoti daugiau juodų kačių,"„Potvynis"" animacinis filmas, laimėjęs „Oskaro"" apdovanojimą, pasakoja apie juodą katiną, kuris po potvynio keliauja kartu su kitais gyvūnais, ir paskatino žmones dažniau imti juodus katinus iš gyvūnų prieglaudų, nors Latvijoje juodi katinai vis dar nėra labai populiarūs."
3,Floristas Modestas Vasiliauskas atšventė 50 metų gimtadienį,"„Svarstyklės“ restorane „Svarstyklės“ Modestas Vasiliauskas atšventė 50 metų gimtadienį, pristatė savo suknelių kolekciją ir papuošė salę gėlėmis, o per šventę dalyvavo įvairiuose renginiuose, kuriuose buvo skambėjo muzika, buvo daug staigmenų ir šokių. Jis pabrėžė, kad svarbiausias jo gyvenimo pasiekimas yra dukra Patricija, kuria ir džiugina kitus žmones."
3,Netikėta: „The Rolling Stones“ lyderis ​Mickas Jaggeris pasipiršo 44 metais jaunesnei balerinai,"„Paris Match“ Melanie Hamrick interviu atskleidė, kad jos ir Mick Jaggeris yra susižadėję jau „du ar tris metus“, tačiau jie gali ir nesituokti, pabrėždama, kad yra laimingi dabartiniame statuse ir nesijaudina dėl ateities planų. Hamrick pabrėžė, kad ji koncentruojasi į laimę, o ne į visuomenės nuomonę."
3,Vidmantė Martikonytė prabilo apie pažintį su nauju mylimuoju – lemtinga Nida ir kodėl nebesislapsto,"„Go.MANTE"" kūrėja Vidmantė Martikonytė po skyrybų su Pauliumi Medišausku viešai pristatė savo naują širdies draugą Andrių Nikanorovą, su kuriuo susipažino praėjusią vasarą Nidoje. Pora neslėpė šiltų jausmų jubiliejinio festivalio „Kino pavasaris"" uždarymo metu."
3,Karolina Meschino madas demonstruoja už Atlanto: festivalyje „Coachella“ – jos perregimas derinys,"„Coachella“ slėnis Kalifornijos Coachella slėnyje tampa pasaulio pramogų sostine, kur vyksta muzikos ir menų festivalis, kuris jau daugiau nei du dešimtmečius suburia garsiausius atlikėjus, pritraukia tūkstančius lankytojų, demonstruodamas įvairias mados tendencijas, tokias kaip bohemiška, retro ir futuristinė mada. Šiemet festivalyje dalyvauja ir lietuvės Karolina Meschino bei Dovilė Tiriūtė, kurios socialiniuose tinkluose dalijasi festivalio akimirkomis."
3,"Stilistas pataria, kaip paruošti spintą šiltajam sezonui: užteks 6 dalykų","„Fashion Revolution Week“ stilistas Lukas Svirplys rekomenduoja tvariai atnaujinti spintą, atsisakant naujų drabužių, ir siūlo šešis žingsnius, padėsiančius pasiruošti šiltajam sezonui, įskaitant defektų sutvarkymą, perpardavimą ir nekokybiškų daiktų perdavimą kitiems."
3,Iš Naujininkų į Londono mados pasaulį: Ignas – apie populiarius kirpimus ir klaidas,"„Litexpo"" pranešime žiniasklaidai aptariama kirpėjo Igno Dilio istorija, kuri prasidėjo nuo mamos pamokų, po to kai jis įsidarbino prestižinėje plaukų stilistų akademijoje ir tapo madų stilistu. Vėliau jis įkūrė verslą Vilniaus salonuose, o dabar aktyviai dalyvauja grožio parodose ir seminaruose."
3,Griūvanti istorija: ant nebūties slenksčio – vienas seniausių medinių vėjo malūnų,"„Vieškeliu dundant“ tinklaraštyje aprašytas seno medinio vėjo malūno Giedraičių kaime, kuris yra vienas seniausių Lietuvoje ir įtrauktas į Nekilnojamųjų kultūros vertybių registrą dėl savo architektūrinės ir inžinerinės reikšmės. Malūnas, stovintis privačiame kieme šalia Žadikės upės vingio, turi unikalią reikšmę"
3,"Paulina Paukštaitytė surengė didžiausią savo šou: sausakimšas „Kablys“, žvaigždės ir karščiausi hitai","„Kablyje“ atlikėja Paulina Paukštaitytė pristatė savo naują albumą „Ego Kalbà“ ir pademonstravo tris įvaizdžius, įskaitant dizainerės Indrės Kirlytės ir Marija Petraitytės aprangą. Renginyje taip pat dalyvavo žinomi svečiai ir muzikavo keturi muzikantai, o netrukus planuojamos jos vasaros koncertų datos."
3,Simonai Albavičiūtei-Banditai – 40: pro duris įsiveržęs Baumila surengė staigmeną iki ašarų,"„Kunigunda“ 40-mečio minėjimo mininti Simona Albavičiūtė pasidalijo įrašu, kuriame matyti, kaip Vaidas Baumila įsiveržia į jos namus ir užgroja gitara, išpildydamas jos 40 gimtadienio svajonę. Ji atskleidė, kad svajonė buvo įgyvendinta netikėtai, kai Vaidas išleido „Kunigundą“, kurią dėl nėštumo ir Majuko"
3,"Kaune nugriaudėjo Adrinos koncertas: sausakimša halė, „Žemaitukai“ ir mylimojo bučinys","„Ventures“ komanda džiaugiasi sėkmingu Adrinos koncerto Kaune, kurio metu žiūrovus subūrė G-Spot DJ‘s ir šokių studijos „Šok šok“ šokėjai. Renginys sulaukė didelio svečių dėmesio, o Adrina sugrįžo su nauja daina „Karma“, kuri tapo finaliniu akordu."
3,Erika Vitulskienė – apie šeimos pagausėjimą ir penkis mėnesius su nauju nariu: „Įrodysime“,"„Labas vakaras, Lietuva“ laidoje „Labas vakaras, Lietuva“ Erika Vitulskienė ir Merūnas Vitulskis dalyvavo su žaismingu šuniuku Loriu, kuris sulaukė didelio susidomėjimo po penkių mėnesių amžiaus ir buvo išgelbėtas iš prieglaudos dėl traumų. Nepaisant šunelio traumų ir nepasitikėjimo žmonėmis, šeima džiaugiasi, kad Loris yra protingas, linksmas ir protingas šuo, ir planuoja jį įsigyti vasaroti skirtą namelį."
3,Rasa Vilkienė pirmąsyk atvirai – apie plagiato skandalą ir apgadintą automobilį: „Man atkeršijo“,"„Nusirenk iki pusės"" laidoje Rasa Vilkienė atvirai pasidalijo savo patirtimi apie antros pusės paieškas po skyrybų, kaltinimus plagijavimu ir nelengvą karjeros pradžią sostinėje. Ji atskleidė, kad po 23 metų santuokos vis dar ieško antros pusės, tačiau pasimatymams"
3,"Pirmas „Sisters On Wire“ pokalbis po permainų ir naujiena: „Gal pabandome, kad būtų dvi merginos?“","„Sisters On Wire"" susikūrė 2014 metais, tačiau grupė pranešė apie permainas ir liko du nariai, Olegas ir Ieva, kurie dalijasi savo kūrybos istorija ir planuojama daina „Mėlyna mėlyna"", kuri bus populiari po populiarumo."
3,"Garsūs vyrai dėl kilnaus tikslo ryžosi pokyčiams: kirpėjo kėdėje – broliai Lavrinovičiai, Zubrus ir Suodaitis","„Woxx barbers“ organizavo labdaringą kirpimo iniciatyvą „CarSpa & HairStyle“, kurios metu žinomi žmonės, įskaitant Raimondą Pasternackio, dalyvavo renginyje, siekdami padėti onkologinėmis ligomis sergantiems vaikams. Renginyje dalyvavo broliai Kšištofas ir Darjušas Lavrinovičiai, o lėšos buvo skirtos vaikų svajonių įgyvendinimui."
3,Maldyvuose atostogaujanti Genutė Žalienė – sunkiai atpažįstama: kadrai sprogdina internetą,"Tekste aptariama Genutės Žalienės atostogos Maldyvuose, kurios sulaukė daugybės sekėjų komplimentų dėl jos elegancijos ir stiliaus. Moteris, žinoma Londone kaip Gustė Bloomfield, jau kurį laiką yra atsiribojusi nuo pramogų pasaulio."
3,Larisa Kalpokaitė – lyg Holivudo žvaigždė: svarbiam įvykiui Statkevičius sukūrė pribloškiantį įvaizdį,"„Vaidilos"" teatre įvyko įspūdinga Larisos Kalpokaitės 50 metų jubiliejaus šventė, kurioje dizaineris Juozas Statkevičius socialiniuose tinkluose pasidalijo įspūdingomis akimirkomis ir nuotraukomis, pabrėždamas elegancijos svarbą proginių švenčių metu."
3,Iš Naujininkų – į Londono mados pasaulį: kaip Ignas Dilys pavertė žirkles gyvenimo bilietu,"„Pelenės plaukų tendencijos 2025“ renginyje, vyksiančioje LITEXPO, Ignas Dilys dalijasi savo patirtimi apie kirpėjo karjerą ir verslą, pabrėždamas, kad kirpėjo profesija buvo jo kelias į profesionalumą, o dabar jie dirba Vilniaus grožio salone."
3,Praūžus „Delfinų“ koncertui – jausminga Stano premjera ir netikėta žinia: „Galiu prisiekti“,"„Delfinai"" grupė „Delfinai"" po dvidešimties metų pertraukos surengs vaizdo klipą apie koncertą po dvidešimties metų pertraukos, kuris taps malonia dovana tūkstančiams gerbėjų. Grupės narys Stano dalijasi įspūdžiais iš savo įspūdingo koncerto, kuris buvo „šeimyninis"" ir įamžintas vaizdo klipe, ir klausia, ar naujas koncertas vasarą Palangoje gali lemti grupės atgimimą."
3,Mados pasaulis sukrėstas – mirė garsi manekenė: jai tebuvo 27-eri,"„Lucy Markovic“ modelis, sirgusi smegenų arteriovenine malformacija (AVM), dėl kurios balandžio 2 d. buvo atlikta skubi operacija, mirė po sunkios kovos su radiacija ir radiacijos priepuoliais; jos mirtį reiškė garsiausi mados pasaulio vardai, įskaitant Donatella Versace ir Donatella Versace."
3,"Gimtadienio vakarėlyje žvaigždės nėrė į dar nebandytą patirtį: „Dabar suprantu, ką sakė Saugirdas“","„Natūralių idėjų“ įkūrėjai Greta ir Paulius Vaitulioniai ir Saugirdas Vaitulionis šventė savo gimtadienį renginyje, kur supažindino svečius su parfumerijos pasauliu ir pakvietė sukurti savo kvepalus. Renginyje dalyvavo žinomi žmonės, įskaitant verslininkes Oksana Pikul ir Eriką Vitulskienę,"
3,Madonna ir Eltonas Johnas pagaliau užkasė karo kirvį: nekentė vienas kito net 20 metų,"„Saturday Night Live“ laidoje Madonna susitiko su Eltonu Johnu, pabrėždama Madonnos ir Eltono nesantaiką, kuri prasidėjo 2004 m., kai Madonna viešai įžeidė Eltono fonogramą, o Eltonas Johnas savo kritiką dar labiau sustiprino. Madonna džiaugiasi, kad Madonnos koncertinis turas „Celebration“ užkasė karo kirvį, o Eltonas Johnas"
3,Žinomą interjero dizainerį Artūrą Čižiūną greitoji išvežė į ligoninę: „Buvau greitai supakuotas“,"„Instagram“ pasidalijo patirtimi apie netikėtą sveikatos sutrikimą, sukeltą skrandžio srities spazmų, ir buvo siunčiamas į ligoninę, kur buvo atšaukta operacija dėl kraujo rodiklių pablogėjimo. Vyras džiaugiasi šiltu ligoninės personalu ir dideliais planais aplankyti Milano dizaino savaitę."
3,Arūnas Valinskas jaunesnysis paviešino vestuvių Japonijoje kadrus: „Per ceremoniją aplankė keistas jausmas“,"„Facebook“ socialiniame tinkle Arūnas Valinskas pasidalijo savo sūnaus vestuvių Japonijoje įžvalgomis, pabrėždamas sūnaus meilės svarbą ir jų povestuvinę kelionę. Jis taip pat pasidalijo vedybų detalėmis, pabrėždamas, kad sūnaus vestuvės buvo jų didžiausias gyvenimo nuotykis, ir pabrėž"
3,Vilniuje – premjera su teatro žvaigždėmis: „Fermentacija“ suviliojo ir meno pasaulio įžymybes,"„Fermentacija“ spektaklis, pagal Lauryno Adomaičio pjesę, pasakoja apie bakterijų išnaudojimą ir jų grėsmę pasauliui, o aktoriai Vaiva Mainelytė, Giedrius Savickas ir Vytautas Anužis dalijasi mintimis apie vaidmenis ir temas, pabrėždami šių bakterijų reikšmę."
3,"Agnė Petravičienė užminė mįslę dėl Arūno Valinsko ir atskleidė, kodėl bijojo maudytis prieš TV kameras","„Kelio į žvaigždes"" realybės šou dalyvavusi Agnė Petravičienė dalijasi prisiminimais apie baimę maudytis televizijos ekrane ir prisimena atranką, kurioje dalyvavo prieš dvidešimt metų, kai netikėtai kreipėsi į Arūną Valinską, siekdama sudominti vedėją Arūną Valinską. Po pareiškimo Arūnas Valinskas sutriko ir pasigailėjo Agnės žodžius."
4,Lietuvos ledo ritulio rinktinė turnyro starte metė iššūkį Prancūzijai,"„Lietuvos ledo ritulio rinktinė“ pralaimėjo prancūzams rezultatu 2:2, nors pirmajame kėlinyje buvo priekyje 2:1, o antrame praleido du įvarčius. Lietuviai demonstravo iniciatyvą, tačiau nepavyko išnaudoti gerų progų, o rungtynių vyriausiasis treneris Mario Durocher pabrėžė, kad rungtynės buvo atkaklios, tačiau trūko pasitikėjimo ir pasiruošimo artėjančioms rungtynėms su Pietų Korėja."
4,Be aiškios perspektyvos sveikstantis Skučas: „Iš krepšinio pusės esu pametęs komandą“,"„Uniclub Bet-Juventus“ komanda, vadovaujama Kęstučio Kemzūros, pralaimėjo Kauno „Žalgirui“ ir Panevėžio „7bet-Lietkabeliui“, o kapitonas Žygimantas Skučas, patyręs kelio traumą po kovos su „Wolves Twinsbet“ ir Mažeikių „M Basket-Delamode“, susiduria su iššūkiais kovoje dėl aukštesnių pozicijų, tuo tarpu „Uniclub Bet-Juventus“ pasitinka paskutinį reguliariojo sezono trečdalį su Jonavos „CB"
4,„Kauno Žalgirio“ ir „Sūduvos“ atstovai sulaukė įvertinimų už kovo mėnesį,"„Kauno Žalgirio"" žaidėjas Amine‘as Benchaibas buvo pripažintas geriausiu kovo mėnesio žaidėju, o geriausiu treneriu išrinktas Donatas Vencevičius. Jauni žaidėjai Romualdas Jansonas ir Amine‘as Benchaibas buvo apdovanoti „TOPsport A lygos"" rėmėjo „INHALE"" prizais."
4,Monte Karlo „Masters“ turnyre – italo skausmai ir Carloso Alcarazo triumfas,"„Rolex Monte-Carlo Masters“ turnyre Carlos Alcaraz, laimėdamas prieš Lorenzo Musetti rezultatu 3:6, 6:1, 6:0, pakils į antrąją ATP reitingo vietą, aplenkdamas vokietį Alexanderį Zverevą. Alcaraz turnyre uždirbo 946 tūkstančius eurų ir 650 ATP taškų Monte Karle, pakildamas į 11-ą vietą ATP reitinge."
4,Tris žaidėjus jaunimu pakeitęs Kauno „Žalgiris“ nulėkė į pergalę Žemaitijoje,"„Žalgirio"" komanda grįžo į „Betsafe-LKL"" čempionatą, laimėjusi 105:80 prieš Mažeikių „M Basket Delomode"" ir sutvirtinusi lyderio poziciją, nepaisant techninių pražangų mačo metu, o Andrea Trinchieri ir Marius Kiltinavičius už technines pražangas buvo nubaustas."
4,Po Lietuvos rinktinės rungtynių – piršlybos aikštės viduryje,"„Lietuvos moterų rankinio rinktinė“ Jonavoje įveikė Farerų salų komandą, tačiau nepateko į pasaulio čempionatą, o Vakarė Damulevičiūtė sulaukė siurprizo su gėlių puokšte."
4,"„Ryto“ puolėjas Gytis Radzevičius – apie „milijonus“ ir nuostabiausią dalyką: „Jai nesvarbu, kiek įmesiu taškų“","„Autografų gatvėse dažnai nedalijame, o prašymų nusifotografuoti sulaukiame po rungtynių, nes Vilnius yra didelis miestas su pramogų pasiūla. Gytis Radzevičius pasakoja apie savo kelią į krepšinio karjerą, pabrėždamas, kad norint tapti profesionaliu krepšininku, reikia daug dirbti, o talentas yra svarbiausias, tačiau jei neturėsi tinkamų fizinių duomenų bus sunku."
4,"Lietuvos rankininkės džiaugėsi pergale, bet svajonė liko nepasiekta","„Lietuvos rankininkės“ įveikė Farerų salų rinktinę, tačiau nepateko į pasaulio čempionatą, nors pirmajame atrankos etape įveikė Graikiją ir Didžiąją Britaniją. Lietuvės šoko ratu, nes laimėjo permainingas rungtynes ir pirmą kartą iškovojo kelialapį į pasaulio čempionatą."
4,"Vidas Bareikis JAV gyvai žiūrėjo Eimanto Stanionio istorinę kovą: pastebėjo tai, ko nematė kiti","„Bootsas“ Vidas Bareikis stebėjo Eimanto Stanionio ir Jaron Ennis bokso kovą Atlantic Cityje, pabrėždamas jų ištvermę ir iššūkį įveikti varžovus. Nepaisant pralaimėjimo, Bareikis išreiškė pagarbą Stanionio trenerių štabui ir išreiškė viltį toliau tęsti kovas."
4,Nustebino saviškius: buvęs „Žalgirio“ treneris turi naują darbą,"„Žalgirį"" 2020-2021 metais treniravęs M. Schilleris nedraugiškai išsiskyrė su Pauliumi Motiejūnu ir kitą sezoną nebeliks prie Rastos „Vechta"" komandos vairo, o dabar jis dirbs Jutos universiteto komandos trenerio asistentu NCAA."
4,Solidų greitį parodžiusi Rūta Meilutytė – pirma,"Tekste aprašomi Lietuvos plaukimo čempionato rezultatai Stokholme, kur Rūta Meilutytė buvo greičiausia 50 m krūtine atrankoje, pateko į vakare vyksiantį finalą, o kiti Lietuvos jauni plaukikai, tokie kaip Tajus Juška ir Andrius Šidlauskas, pateko į finalus."
4,Po dramatiškos Eimanto Stanionio kovos – jautri žinutė iš besilaukiančios žmonos Emilijos,"Tekste aptariama Eimanto Stanionio kova su Jaronu Ennisu, kurioje lietuvis įveikė Jaroną į nokdauną, o jo treneriai nusprendė, kad geriau techninis nokautas nei rizika. Kovos metu Ennisas pirmavo pagal taiklius smūgius, tačiau Jaronas įveikė Enni"
4,„Smūgiai lyg plyta per galvą“: 3 boksininkai prognozavo Enniso ir Stanionio kovos baigtį,"Tekste aptariama Eimanto Stanionio ir Jarono Enniso kova dėl IBF čempiono titulo, pabrėžiant jų jėgos ir greičio kombinacijas bei gebėjimą atlikti smūgius iš įvairiausių kampų. Ekspertai pabrėžia, kad Stanioniui reikia stiprios kovos, o Ennisas turi geresnius bokso įgūdžius ir gali prisiartinti."
4,Nokdaunas šeštajame raunde – Eimantas Stanionis nugalėtas kovoje dėl čempiono diržo,"Tekste aptariama Eimanto Stanionio kova su Jaronu Ennisu, kurioje lietuvis įveikė amerikietišką varžovą šeštajame raunde dėl techninio nokauto, tačiau po kovos jis triumfavo, laimėjęs visas 33 kovas ir laimėjęs keturis čempiono diržus."
4,„Ne“ NBA vasaros lygai taręs Rokas Jokubaitis: „Geriausias sezonas gyvenime“,"„Maccabi“ klubas, kuriame Rokas Jokubaitis debiutavo, patyrė nesėkmes, nors komandai buvo sunku dėl karinės situacijos Gazos ruože. Dabar jis siekia tobulėti ir dalyvaus NBA Vasaros lygoje, nors anksčiau buvo pašauktas naujokų biržoje „New York Knicks“."
4,Neprilygo net Zdovcui: Trinchieri „Žalgirio“ finišas – prasčiausias per dešimtmetį,"„Žalgiris“ pralaimėjęs Stambule prieš „Anadolu Efes“ antrąjį Eurolygos ratą užbaigė sezoną su 5 pergalėmis ir 12 pralaimėjimų, finišuodamas 13-oje vietoje, vos viena vieta aukščiau nei pernai. Nors komanda solidžiai startavo ir pasiekė geriausią sezono rezultatą pirmajame rate, „Žalgiris“ nepateko į įkrintam"
4,"Šlovė, pažeminimas ir greitoji: filmo verta Delininkaičio istorija | „Be driblingo Casino Admiral“ | Video","„Be driblingo | Casino Admiral"" laidoje Gustavas Klikna ir Ovidijus Varanauskas kalbina LKL legendą Tomą Delininkaitį, kuris dalijasi savo krepšininko karjeros akimirkomis, įskaitant kontraktą su „Lietuvos rytu"", triumfą Europos taurėje ir Trifunovičiaus kaltinimus."
4,Tokio iššūkio dar nebuvo: lenktynių simuliatoriais laimėtojas galės išbandyti tikrą „Formulę 4“,"„Juta Racing“ organizuoja „Juta Racing F4 Challenge“ iššūkį, kuriame 2 dalyviai gali laimėti F4 testus tikra „Formule 4“, o antros vietos laimėtojas bus apdovanotas 5 valandų abonementu. Varžybos vyksta simuliatorių studijose, o rezultatai bus paskelbti balandžio 14 dieną vyksiančiame finale."
4,Labai netikėta Bahreino „Formulės 1“ kvalifikacija: M.Verstappenas nepateko į penketuką,"Tekste aprašoma, kaip Oscaras Piastris laimėjo savo antrąją kvalifikaciją šiame sezone, pranokdamas „Mercedes"" ir Charlesą Leclercą, o Lando Norrisas ir Maxas Verstappenas liko šeštoje ir septintoje vietoje, o Estebanas Oconas patyrė avarijos, dėl kurios kvalifikacija buvo sustabdyta 10 minučių."
4,Čempiono tėvas įvertino Stanionio sprendimą nutraukti kovą,"„Boots“ Ennisas Eimantas Stanionis, pralaimėjęs šeštajame raunde varžovo smūgių seriją, atsisakė tęsti kovą, tačiau jo treneris Marvinas Somodio nusprendė, kad reikia nutraukti kovą, ir Stanionis sustojo pats. J.Ennisas, kilęs iš Filipinų, priėmė lemiamą sprendimą ir laimėjo 34-ąją kovą profesionaliame ringe."
4,"Lietuvį įvertinęs čempionas: „Sakiau, kad Stanionis atsitrenks į uolą arba nulėks nuo tilto“","„Boots“ Jaronas Ennisas nugalėjo Eimantą Stanionį šeštajame raunde, pelnydamas trijų čempiono diržų, tačiau kovojo pasitikėdamas savimi ir panaudodamas šou elementus. Nors lietuvis parodė norą tęsti kovą, Stanionis suklupo ir buvo pašalintas iš ringo."
4,"Išmaudytas Ginevičius džiūgavo, Žibėnas niršo ant žaidėjų: „Paklauskite jų“","„Neptūno"" treneris Vidas Ginevičius džiaugiasi komanda, kurioje buvo stipri komanda, tačiau kritikuoja žaidėjų pastovumą ir neketina daryti didelių pokyčių, nors treneris siekia išlaikyti gerą komandą iki sezono pabaigos. Nepaisant lengvas pradžią, komanda parodė komandinį krepšinį, tačiau treneris išreiškė nepasitenkinimą dėl žaidėjų disciplinos ir pastovumo."
4,„Hegelmann“ likvidavo dviejų įvarčių atsilikimą ir užkopė į lentelės viršūnę,"„Hegelmann"" futbolininkai Kauno rajono Raudondvario stadione užtikrintai įveikė Alytaus „Dainavą"" rezultatu 3:2, paverdami lyderystę Lietuvos futbolo pirmenybėse. Antroje vietoje liko Marijampolės „Sūduva"", kuri dabar turi 13 taškų, o „Šiauliai"" 2:0 įveikė Vilniaus „Žalgirį""."
4,"„7bet-Lietkabelis“ nugalėjo šiauliečius, bet prarado svarbų žaidėją","„7bet-Lietkabelis“ iškovojo tryliktą pergalę „Betsafe-LKL“ čempionate, nugalėdami Panevėžio „7bet-Lietkabelį“ rezultatu 22 taškais, o Oliaksandras Kovliaras pelnė 22 taškus ir atliko 7 rezultatyvius perdavimus, Martynas Varnas pridėjo 17, tuo tarpu Danielius Lavrinovičius patyrė pėdos traumą po rungtynių, o Šiaulių komanda patyrė 15 nesėkmių ir dalinasi 7-8 pozicijomis su Klaipėdos „Neptūnu"
4,16 taškų deficitą panaikinęs „Neptūnas“ vėl pribloškė Vilniaus „Rytą“,"„Neptūnas“, vadovaujamas buvusio asistento Vido Ginevičiaus, sužaidė rezultatyviausias rungtynes „Betsafe-LKL"" čempionate, o Desure Buie pelnė 31 tašką ir surinko 39 naudingumo balus. Buvęs „Ryto"" vidurio puolėjas Martynas Pacevičius pelnė 19 taškų, atkovojo 13 kamuolių ir surinko 32 naudingumo balus."
4,Kėdainių krepšininkai skėlė antausį „Wolves-Twinsbet“,"„Nevėžis-Optibet"" iškovojo dramatišką pergalę prieš Vilniaus „Wolves Twinsbet"" rezultatu 99:94, nepaisant ketvirtosios nesėkmės prieš šį varžovą. Josephas Girardas pelnė tritaškį, o „Nevėžis-Optibet"" spurtavo į priekį, ištirpdus „Wolves Twinsbet"" deficitą."
4,Čempiono pažymiai „Žalgiriui“: trys skirtingi Andrea Trinchieri komandos veidai,"„Žalgirio“ Eurolygos sezono paskutinėse rungtynėse Stambulo „Anadolu Efes“ parodė charakterį ir sugebėjo sugrįžti iš 19 taškų duobės, tačiau ketvirtame kėlinyje „Anadolu Efes“ parodė silpnumą puolime, nesugebėjo sukurti agresyvios gynybos ir finišavo tryliktoje pozicijoje."
4,Lietuvos tenisininkės išsaugojo vietą pirmoje Billie Jean King taurės grupėje,"Tekste aptariama Justinos Mikulskytės ir Klaudijos Bubelytės pergalė prieš Julią Grabher, lemianti Lietuvos tenisininkes patekti į Billie Jean King taurės grupę. Nepaisant sunkumų, Justina džiaugiasi, kad pavyko laimėti prieš žiūrovus ir išlikti pirmoje Billie Jean King taurės grupėje."
4,„Manchester City“ prapliupo įvarčiais ir užsliuogė į ketvirtą vietą,"„Manchester City“ komanda, vadovaujama Kevino de Bruyne, nugalėjo „Crystal Palace“ rezultatu 5-2 po įspūdingo Kevino De Bruyne įvarčio, pelnyto po šešių nelaimėtų rungtynių serijos, o De Bruyne pabaigė „Manchester City“ šventę pelnydamas penkis įvarčius per penkis mačus, o komanda taip pat grįžo į Čempionų lygos pirmąjį ketvertą, aplenkdama „Chelsea“ ir „Newcastle United“."
4,Tautietį įveikęs Carlosas Alcarazas žengė į finalą Monte Karle,"„Carlita"" pusfinalyje Carlosas Alcarazas nugalėjo Alejandro Davidovichių Fokiną rezultatu 7:6(2), 6:4 ir sugrįžo į „Masters"" kategorijos turnyro finalą po 13 mėnesių pertraukos. Pergalė sekmadienio tituliniame mūšyje jam leistų pakilti į antrą poziciją ATP reitinge."
4,Per žvilgsnių akistatą su Stanoniu ir svėrimus – švilpimas: „Aš parodysiu pasauliui“,"„Jaron Ennis“ ir „Eimas Stanionis“ kovos dėl Pasaulio bokso pasaulio čempiono diržo, o lietuvis Jaronas Ennisas bus aiškus visateisis čempionas po svėrimo ceremonijos Atlanto Sityje."
4,Rūta Meilutytė ir Kotryna Teterevkova startavo sau neįprastu būdu,"„Andrius Šidlauskas“ su ketvirtu rezultatu pateko į 200 m krūtine finalą Švedijos sostinėje, o Kristupas Trepočka pateko į 400 m laisvuoju stiliumi finalą, o Rūta Meilutytė ir Kotryna Terevekova nepateko į 50 m peteliške finalą, nors galutinėje rikiuotėje užėmė 21-ąją vietą."
4,Istorinis žingsnis: Lietuvoje duris atvers pirmoji stacionari stalo teniso bazė,"„Vienuoliktas taškas“ atidaro naują stalo teniso akademiją „11 taškas“, kurioje bus įrengta profesionalių aikštelių, moderni apšvietimo sistema ir sąlygos tiek profesionalioms treniruotėms, tiek tarptautiniams turnyrams organizuoti, siekdama skatinti stalo teniso populiarumą Lietuvoje ir regione."
4,"Matas Buzelis pasismagino taškais, „Bulls“ sužinojo įkrintamųjų kovų medį","„Chicago Bulls“ komanda, vadovaujama Matao Buzelio, laimėjo NBA rungtynes prieš „Washington Wizards“ 119:89 ir sulaukė svarbių žinių apie ateitį, nes trečiadienį susitiks su „Miami Heat“. Buzelis buvo antras pagal rezultatyvumą „Chicago Bulls“ komandoje, pelnydamas 20 taškų."
